,gamepk,game_time,stadium,time_zone,field_type,roof_type,weather_sky,temperature,wind,attendance,game_duration,away_final_score,home_final_score,innings_final,pitch_start_time,pitch_end_time,total_half_inning_runs,runs_to_start,runs_to_end,inning,is_top_inning,away_score,home_score,batter,bat_side,pitcher,pitch_hand,pitch_result,pitch_result_code,pitch_type_code,pitch_type_description,balls,strikes,outs,pitch_index,pitch_start_speed,pitch_end_speed,strike_zone_top,strike_zone_bottom,zone,type_confidence,plate_time,extension,px_min,px_max,pz_min,pz_max,px,pz,breaks_angle,breaks_length,breaks_y,break_vertical,break_vertical_induced,break_horizontal,spin_rate,spin_direction,is_first_base,is_second_base,is_third_base,umpire_run_favor,umpire_wp_favor,batted_ball_xba,batted_ball_xslg,at_bat_event,at_bat_event_type,at_bat_description,at_bat_scorebook_notation,at_bat_rbi,batted_ball_launch_speed,batted_ball_launch_angle,batted_ball_total_distance,batted_ball_trajectory,batted_ball_hardness,batted_ball_location,batted_ball_coordinates_x,batted_ball_coordinates_y
197,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:04:05.021Z,2023-10-28T02:04:09.085Z,0,0,0,6,True,5,3,Evan Longoria,Right,Dane Dunning,Right,Called Strike,C,SI,Sinker,0,0,1,0,91.1,82.5,3.72735698060251,1.69688551795724,14,0.89,0.4158930750717533,6.858051614681228,0.8293574046427954,-0.8293574046427954,1.5758614466477778,3.8483810519119723,0.9765049126318773,2.5154206627594693,27.6,6.0,24.0,-25.0,8.4,13.1,2064,234,True,False,False,0.0902400311506171,0.0061031074606658,,,,,,,,,,,,,,,
198,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:04:21.058Z,2023-10-28T02:04:24.604Z,0,0,0,6,True,5,3,Evan Longoria,Right,Dane Dunning,Right,Ball,B,SL,Slider,0,1,1,1,81.6,75.2,3.67457413495196,1.72927746092433,14,0.9,0.46135604223161675,6.610310443589397,0.8293574046427954,-0.8293574046427954,1.6082533896148679,3.795598206261422,0.33050591541881635,1.3052829228430054,1.2,8.4,24.0,-40.1,1.0,-1.1,2340,47,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
199,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:04:41.688Z,2023-10-28T02:04:45.175Z,0,0,0,6,True,5,3,Evan Longoria,Right,Dane Dunning,Right,Foul,F,SI,Sinker,1,1,1,2,92.1,83.6,3.66,1.73,14,0.89,0.41122829756174406,6.707016909312836,0.8293574046427954,-0.8293574046427954,1.6089759286905378,3.7810240713094623,0.3767452437562696,1.4013400463962595,31.2,6.0,24.0,-23.8,8.9,13.9,2145,231,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
200,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:05:10.162Z,2023-10-28T02:05:13.169Z,0,0,0,6,True,5,3,Evan Longoria,Right,Dane Dunning,Right,Ball,B,SL,Slider,1,2,1,3,83.4,76.7,3.62107831794423,1.69760792375964,14,0.9,0.45239040699182675,6.421751578077934,0.8293574046427954,-0.8293574046427954,1.5765838524501778,3.742102389253692,0.8380865838166282,1.1486772167138937,2.4,9.6,24.0,-41.3,-1.8,-1.9,2336,46,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
201,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:05:53.231Z,2023-10-28T02:06:05.051Z,0,0,0,6,True,5,3,Evan Longoria,Right,Dane Dunning,Right,"In play, out(s)",X,SI,Sinker,2,2,1,5,92.7,84.4,3.66,1.73,14,0.9,0.4080911162540515,6.6807027826140795,0.8293574046427954,-0.8293574046427954,1.6089759286905378,3.7810240713094623,0.23229737558280214,1.5404446002518433,28.8,7.2,24.0,-28.1,4.1,15.1,1989,230,True,False,False,0.0,0.0,0.0083217753120665,0.0124826629680998,Flyout,field_out,Evan Longoria flies out to right fielder Adolis Garcia.,F9,0.0,85.2,48.0,248.0,fly_ball,medium,9,180.25,122.38
202,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:09:03.015Z,2023-10-28T02:09:08.015Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,Foul,F,FF,Four-Seam Fastball,0,0,2,2,90.2,82.0,3.41,1.57,2,2.0,0.4184212388788411,7.008754460560055,0.8293574046427954,-0.8293574046427954,1.448975928690538,3.5310240713094623,0.1820591117240346,3.023509270488154,24.0,3.6,24.0,-14.2,19.7,-6.4,1932,150,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
203,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:09:55.970Z,2023-10-28T02:09:59.065Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,Ball,B,FF,Four-Seam Fastball,0,1,2,4,90.2,82.1,3.40717203327027,1.59098718844952,12,2.0,0.417842864984161,6.803560766314262,0.8293574046427954,-0.8293574046427954,1.4699631171400578,3.5281961045797323,0.8371896020061375,4.273882726813481,22.8,3.6,24.0,-16.7,17.0,-7.0,1948,155,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
204,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:10:14.312Z,2023-10-28T02:10:17.312Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,Ball,B,CH,Changeup,1,1,2,5,81.7,73.9,3.35371405361047,1.51103320393047,12,2.0,0.46296370525078867,7.197825570028821,0.8293574046427954,-0.8293574046427954,1.3900091326210078,3.474738124919932,1.4644340631626878,3.87586952700923,15.6,6.0,24.0,-27.6,13.8,-8.0,1393,117,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
205,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:10:37.171Z,2023-10-28T02:10:45.183Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,Ball,B,FF,Four-Seam Fastball,2,1,2,6,89.6,81.5,3.40717203327027,1.59098718844952,12,2.0,0.4205788966010422,6.888676770513373,0.8293574046427954,-0.8293574046427954,1.4699631171400578,3.5281961045797323,0.05674944160376249,4.420489529573044,18.0,3.6,24.0,-16.0,18.1,-5.3,1999,152,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
206,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:11:12.515Z,2023-10-28T02:11:18.579Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,Called Strike,C,FF,Four-Seam Fastball,3,1,2,8,90.0,82.5,3.43390375539117,1.59098718844952,4,2.0,0.4181320461141729,7.170371164653491,0.8293574046427954,-0.8293574046427954,1.4699631171400578,3.554927826700632,-0.8030603570664804,2.234562632676685,21.6,3.6,24.0,-13.3,20.4,-5.2,2010,150,False,True,False,0.0,0.0,,,,,,,,,,,,,,,
207,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:11:56.512Z,2023-10-28T02:12:02.256Z,0,0,0,6,True,5,3,Geraldo Perdomo,Right,Cody Bradford,Left,"In play, out(s)",X,FF,Four-Seam Fastball,3,2,2,10,90.7,83.0,3.41,1.57,14,2.0,0.41568023449957847,7.285582842328839,0.8293574046427954,-0.8293574046427954,1.448975928690538,3.5310240713094623,0.6037260804756925,1.3993864353451289,31.2,3.6,24.0,-13.3,20.0,-8.3,2171,152,False,True,False,0.0,0.0,0.5950752393980848,0.6436388508891929,Lineout,field_out,Geraldo Perdomo lines out to second baseman Marcus Semien.,L4,0.0,90.7,9.0,187.0,line_drive,medium,4,153.38,154.32
208,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:16:09.680Z,2023-10-28T02:16:13.158Z,0,0,0,6,False,5,3,Mitch Garver,Right,Ryan Thompson,Right,Called Strike,C,SI,Sinker,0,0,0,2,90.0,81.5,3.27257885633549,1.48346305033393,14,0.89,0.4219529381889493,6.5641616064494555,0.8293574046427954,-0.8293574046427954,1.3624389790244678,3.393602927644952,1.0127774060973782,2.111810556746882,18.0,10.8,24.0,-44.8,-10.3,14.9,2023,278,False,False,False,-0.0683751871070632,-0.0100268680114118,,,,,,,,,,,,,,,
209,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:16:24.594Z,2023-10-28T02:16:27.962Z,0,0,0,6,False,5,3,Mitch Garver,Right,Ryan Thompson,Right,Ball,B,SI,Sinker,0,1,0,3,91.0,82.5,3.38927467936175,1.53768345315055,13,0.9,0.4162032002198637,6.4759607552411484,0.8293574046427954,-0.8293574046427954,1.416659381841088,3.510298750671212,-1.019874149816002,1.3738225198693195,21.6,9.6,24.0,-41.6,-8.2,16.0,2013,273,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
210,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:16:40.481Z,2023-10-28T02:16:48.510Z,0,0,0,6,False,5,3,Mitch Garver,Right,Ryan Thompson,Right,"In play, out(s)",X,SI,Sinker,1,1,0,4,90.3,81.6,3.39,1.58,6,0.89,0.42061046692462156,6.5281900498414265,0.8293574046427954,-0.8293574046427954,1.458975928690538,3.5110240713094623,0.613450157460173,2.7412434472875353,16.8,10.8,24.0,-45.2,-11.0,13.6,2117,279,False,False,False,0.0,0.0,0.1582229150428682,0.1753702260327357,Groundout,field_out,"Mitch Garver grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",6-3,0.0,94.6,-15.0,11.0,ground_ball,medium,6,111.81,147.73
211,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:17:25.606Z,2023-10-28T02:17:30.335Z,0,0,0,6,False,5,3,Jonah Heim,Left,Ryan Thompson,Right,Ball,B,SI,Sinker,0,0,1,0,90.9,82.1,3.70132502218769,1.72426593798625,14,0.89,0.41822643848938945,6.466132290198342,0.8293574046427954,-0.8293574046427954,1.6032418666767878,3.8223490934971522,0.9989103156815516,2.6911693312001437,20.4,10.8,24.0,-43.7,-9.8,16.1,2057,283,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
212,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:17:40.451Z,2023-10-28T02:17:45.024Z,0,0,0,6,False,5,3,Jonah Heim,Left,Ryan Thompson,Right,Ball,B,SI,Sinker,1,0,1,1,91.0,82.6,3.67457413495196,1.75092510759944,13,0.9,0.41564651680885945,6.367422047990029,0.8293574046427954,-0.8293574046427954,1.629901036289978,3.795598206261422,-1.0678696029007502,1.9042040485264347,24.0,9.6,24.0,-38.0,-4.7,17.2,2092,278,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
213,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:17:58.415Z,2023-10-28T02:18:02.365Z,0,0,0,6,False,5,3,Jonah Heim,Left,Ryan Thompson,Right,Ball,B,SI,Sinker,2,0,1,2,90.1,81.0,3.62107831794423,1.69927808363409,14,0.9,0.4228450182400758,6.568164557586604,0.8293574046427954,-0.8293574046427954,1.5782540123246278,3.742102389253692,1.1598345769673404,2.625055798835103,22.8,9.6,24.0,-40.8,-6.2,17.2,2086,280,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
214,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:18:13.845Z,2023-10-28T02:18:19.122Z,0,0,0,6,False,5,3,Jonah Heim,Left,Ryan Thompson,Right,Ball,B,SI,Sinker,3,0,1,3,90.6,81.3,3.40717203327027,1.61764069708554,11,0.9,0.41966809392287097,6.386861222546901,0.8293574046427954,-0.8293574046427954,1.4966166257760778,3.5281961045797323,-0.9685595539857059,2.826356083653562,25.2,9.6,24.0,-38.3,-4.2,17.6,2138,280,False,False,False,0.0,0.0,,,Walk,walk,Jonah Heim walks.,BB,0.0,,,,,,,,
215,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:18:43.800Z,2023-10-28T02:18:47.333Z,0,0,0,6,False,5,3,Nathaniel Lowe,Left,Ryan Thompson,Right,Ball,B,SI,Sinker,0,0,1,0,90.6,81.8,3.30026325461576,1.5643347775759,14,0.9,0.4200315316202712,6.651755849829957,0.8293574046427954,-0.8293574046427954,1.4433107062664379,3.4212873259252223,1.169700306351918,1.5538090228150256,22.8,10.8,24.0,-41.5,-7.4,17.6,2074,282,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
216,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:19:02.342Z,2023-10-28T02:19:06.894Z,0,0,0,6,False,5,3,Nathaniel Lowe,Left,Ryan Thompson,Right,Called Strike,C,SI,Sinker,1,0,1,1,90.2,81.1,3.32698776439022,1.61764069708554,5,0.9,0.42140421116623106,6.641727069188758,0.8293574046427954,-0.8293574046427954,1.4966166257760778,3.448011835699682,-0.2116965486708204,2.6047692636967583,21.6,9.6,24.0,-40.7,-6.4,16.6,2134,280,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
217,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:19:19.157Z,2023-10-28T02:19:31.678Z,0,0,0,6,False,5,3,Nathaniel Lowe,Left,Ryan Thompson,Right,"In play, out(s)",X,SI,Sinker,1,1,1,2,90.0,80.8,3.46,1.64,9,0.9,0.4234145965491085,6.658399088214134,0.8293574046427954,-0.8293574046427954,1.5189759286905378,3.581024071309462,0.6733354704691207,2.011657183239862,22.8,10.8,24.0,-42.2,-7.7,17.5,2111,282,True,False,False,0.0,0.0,0.468,1.828,Flyout,field_out,Nathaniel Lowe flies out sharply to right fielder Corbin Carroll.,F9,0.0,105.4,38.0,371.0,fly_ball,hard,9,183.57,60.71
218,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:20:13.925Z,2023-10-28T02:20:24.090Z,0,0,0,6,False,5,3,Josh Jung,Right,Ryan Thompson,Right,"In play, no out",D,SI,Sinker,0,0,2,0,90.9,81.8,3.64,1.74,4,0.9,0.418130005488929,6.601035872113037,0.8293574046427954,-0.8293574046427954,1.6189759286905379,3.7610240713094623,-0.5068550115755723,2.596651750643839,21.6,9.6,24.0,-40.2,-6.5,16.3,2165,278,True,False,False,0.0,0.0,0.5990314769975786,0.67409200968523,Single,single,Josh Jung singles on a sharp ground ball to center fielder Alek Thomas. Jonah Heim to 2nd.,1B,0.0,105.8,3.0,91.0,ground_ball,hard,8,122.97,86.39
219,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:22:10.696Z,2023-10-28T02:22:14.970Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,Ball,B,SL,Slider,0,0,2,2,79.7,72.3,3.67457413495196,1.75092510759944,14,0.87,0.47583939760829397,6.609858257966098,0.8293574046427954,-0.8293574046427954,1.629901036289978,3.795598206261422,1.0897443989072706,2.1312485688492626,19.2,9.6,24.0,-38.6,5.0,-13.7,2241,85,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
220,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:22:28.101Z,2023-10-28T02:22:31.435Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,Foul,F,SI,Sinker,1,0,2,3,90.4,81.1,3.63,1.77,7,0.9,0.4210659454388188,6.599942116722029,0.8293574046427954,-0.8293574046427954,1.6489759286905379,3.751024071309462,-0.44447370321381907,2.3052530310215666,26.4,10.8,24.0,-40.2,-6.0,20.3,2121,284,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
221,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:23:07.137Z,2023-10-28T02:23:11.241Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,Called Strike,C,SL,Slider,1,1,2,4,78.2,71.4,3.64782523918594,1.76927674425667,8,0.89,0.48271102251525777,6.6346129694139835,0.8293574046427954,-0.8293574046427954,1.6482526729472078,3.768849310495402,-0.09257726541842008,1.748494457128138,18.0,8.4,24.0,-34.2,10.8,-11.5,1865,86,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
222,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:23:26.943Z,2023-10-28T02:23:31.420Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,Foul,F,FF,Four-Seam Fastball,1,2,2,5,93.0,84.6,3.63,1.77,6,0.93,0.4063903524719099,6.7832626893152375,0.8293574046427954,-0.8293574046427954,1.6489759286905379,3.751024071309462,0.6341274241012401,2.874915963504068,30.0,7.2,24.0,-25.7,6.1,15.0,2183,275,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
223,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:23:53.162Z,2023-10-28T02:23:56.184Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,Foul,F,FF,Four-Seam Fastball,1,2,2,6,92.2,83.9,3.63,1.77,4,0.92,0.409311620352502,6.586682377836477,0.8293574046427954,-0.8293574046427954,1.6489759286905379,3.751024071309462,-0.5357665153614202,2.8560161998333946,19.2,7.2,24.0,-28.2,4.2,9.5,2080,281,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
224,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:24:18.489Z,2023-10-28T02:24:27.408Z,0,0,0,6,False,5,3,Leody Taveras,Left,Ryan Thompson,Right,"In play, out(s)",X,FF,Four-Seam Fastball,1,2,2,7,91.9,83.6,3.63,1.77,12,0.91,0.4114948060134789,6.6895337966145725,0.8293574046427954,-0.8293574046427954,1.6489759286905379,3.751024071309462,0.8314419478784443,2.956514905226629,18.0,6.0,24.0,-26.0,6.6,8.6,2070,269,True,True,False,0.0,0.0,0.0,0.0,Pop Out,field_out,Leody Taveras pops out to catcher Gabriel Moreno in foul territory.,P2,0.0,67.6,81.0,62.0,popup,medium,2,102.69,198.93
225,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:27:26.425Z,2023-10-28T02:27:30.381Z,0,0,0,7,True,5,3,Corbin Carroll,Left,Cody Bradford,Left,Called Strike,C,FF,Four-Seam Fastball,0,0,0,0,89.9,81.4,3.11854377451403,1.43037237703917,2,2.0,0.4205978902137608,7.092416955386129,0.8293574046427954,-0.8293574046427954,1.309348305729708,3.239567845823492,-0.17310157961574837,3.2295662149652116,27.6,4.8,24.0,-16.7,17.5,-8.9,2100,151,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
226,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:27:44.326Z,2023-10-28T02:27:47.608Z,0,0,0,7,True,5,3,Corbin Carroll,Left,Cody Bradford,Left,Ball,B,FF,Four-Seam Fastball,0,1,0,1,90.8,82.2,3.11927173535723,1.43108879606755,11,2.0,0.4164150686459247,6.989199667648031,0.8293574046427954,-0.8293574046427954,1.3100647247580879,3.2402958066666923,-0.9807865559815888,3.3291238621457593,30.0,3.6,24.0,-15.0,18.5,-8.6,2122,148,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
227,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:28:01.376Z,2023-10-28T02:28:08.559Z,0,0,0,7,True,5,3,Corbin Carroll,Left,Cody Bradford,Left,"In play, out(s)",X,CH,Changeup,1,1,0,2,81.6,74.3,3.12,1.49,5,2.0,0.4631196134682143,7.159639752399896,0.8293574046427954,-0.8293574046427954,1.3689759286905379,3.2410240713094622,-0.2711926902953884,2.2819409925179115,24.0,7.2,24.0,-29.8,11.6,-13.2,1628,127,False,False,False,0.0,0.0,0.4545454545454545,0.4545454545454545,Bunt Groundout,field_out,"Corbin Carroll bunt grounds out softly, pitcher Cody Bradford to first baseman Nathaniel Lowe.",1-3,0.0,26.1,36.0,46.0,bunt_grounder,soft,1,136.1,184.49
228,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:28:44.736Z,2023-10-28T02:28:48.338Z,0,0,0,7,True,5,3,Ketel Marte,Right,Cody Bradford,Left,Called Strike,C,FF,Four-Seam Fastball,0,0,1,0,90.2,82.0,3.51411004317498,1.67095105325168,8,2.0,0.41886436489100465,7.043762374381874,0.8293574046427954,-0.8293574046427954,1.549926981942218,3.6351341144844422,0.08225573566456063,2.0964968913348225,30.0,3.6,24.0,-16.1,17.8,-9.5,2105,149,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
229,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:29:00.222Z,2023-10-28T02:29:07.986Z,0,0,0,7,True,5,3,Ketel Marte,Right,Cody Bradford,Left,"In play, out(s)",X,CH,Changeup,0,1,1,1,83.0,75.6,3.58,1.71,6,2.0,0.45480558300088614,7.159246468626267,0.8293574046427954,-0.8293574046427954,1.5889759286905378,3.701024071309462,0.34591337996917804,2.465813581540566,27.6,7.2,24.0,-27.4,12.6,-13.9,1840,132,False,False,False,0.0,0.0,0.0948678071539657,0.1088646967340591,Groundout,field_out,"Ketel Marte grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",4-3,0.0,78.8,-7.0,20.0,ground_ball,medium,4,121.23,172.72
230,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:32:11.237Z,2023-10-28T02:32:14.237Z,0,0,0,7,True,5,3,Gabriel Moreno,Right,Jon Gray,Right,Swinging Strike,S,SL,Slider,0,0,2,2,87.3,80.2,3.34,1.54,14,0.9,0.43208694280137694,6.331806648504688,0.8293574046427954,-0.8293574046427954,1.418975928690538,3.461024071309462,1.0598474858072378,1.2016866935719472,2.4,7.2,24.0,-33.6,2.4,-1.9,2370,125,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
231,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:32:28.901Z,2023-10-28T02:32:32.568Z,0,0,0,7,True,5,3,Gabriel Moreno,Right,Jon Gray,Right,Called Strike,C,SL,Slider,0,1,2,3,88.1,80.8,3.272813910668,1.45701781313642,14,0.9,0.4281514173204073,6.305489877350134,0.8293574046427954,-0.8293574046427954,1.3359937418269578,3.393837981977462,0.5133342433013549,1.356054635618717,4.8,7.2,24.0,-33.2,2.2,-2.9,2442,133,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
232,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:32:49.786Z,2023-10-28T02:32:56.899Z,0,0,0,7,True,5,3,Gabriel Moreno,Right,Jon Gray,Right,"In play, out(s)",X,FF,Four-Seam Fastball,0,2,2,4,96.8,87.9,3.34,1.54,14,0.92,0.39058132199946316,6.314487514574745,0.8293574046427954,-0.8293574046427954,1.418975928690538,3.461024071309462,0.8926570362309585,2.407792006451013,27.6,3.6,24.0,-16.6,13.0,8.5,2158,217,False,False,False,0.0,0.0,0.4235514018691589,0.8542056074766355,Lineout,field_out,Gabriel Moreno lines out sharply to right fielder Adolis Garcia.,L9,0.0,101.1,19.0,323.0,line_drive,hard,9,206.61,96.12
233,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:37:25.953Z,2023-10-28T02:37:29.521Z,0,0,0,7,False,5,3,Marcus Semien,Right,Joe Mantiply,Left,Called Strike,C,CH,Changeup,0,0,0,1,80.6,73.8,3.32626188603959,1.56361496287099,14,0.91,0.4686153064928038,6.220121016540294,0.8293574046427954,-0.8293574046427954,1.442590891561528,3.447285957349052,1.1565785271369626,1.7501639922157386,15.6,10.8,24.0,-47.9,-5.5,-13.6,1698,77,False,False,False,-0.0683751871070632,-0.0112342545481648,,,,,,,,,,,,,,,
234,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T02:37:40.260Z,2023-10-28T02:37:43.545Z,0,0,0,7,False,5,3,Marcus Semien,Right,Joe Mantiply,Left,Foul,F,FF,Four-Seam Fastball,0,1,0,2,89.9,81.6,3.25,1.55,8,0.9,0.42096404479529426,6.2846908536409325,0.8293574046427954,-0.8293574046427954,1.428975928690538,3.371024071309462,-0.07958517669835422,2.102290276341373,33.6,6.0,24.0,-22.9,11.3,-14.8,2356,108,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
